record_id,state_code,state_name,year,indicator_id,value_numeric,value_text,unit_label,source_system,source_dataset,source_release_id,source_url,source_row_id,quality_flag,comparability_flag,notes
WA_2024_NAEP_G8_MATH,WA,Washington,2024,naep_g8_math_avg_score,273.665174,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2024_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2024,NAEP:mathematics:8:MRPCM:2024:WA:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2000_NAEP_G8_MATH,WI,Wisconsin,2000,naep_g8_math_avg_score,999.000000,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2000_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2000,NAEP:mathematics:8:MRPCM:2000:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2003_NAEP_G8_MATH,WI,Wisconsin,2003,naep_g8_math_avg_score,283.915866,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2003_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2003,NAEP:mathematics:8:MRPCM:2003:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2005_NAEP_G8_MATH,WI,Wisconsin,2005,naep_g8_math_avg_score,284.541557,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2005_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2005,NAEP:mathematics:8:MRPCM:2005:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2007_NAEP_G8_MATH,WI,Wisconsin,2007,naep_g8_math_avg_score,285.617943,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2007_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2007,NAEP:mathematics:8:MRPCM:2007:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2009_NAEP_G8_MATH,WI,Wisconsin,2009,naep_g8_math_avg_score,288.140726,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2009_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2009,NAEP:mathematics:8:MRPCM:2009:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2011_NAEP_G8_MATH,WI,Wisconsin,2011,naep_g8_math_avg_score,288.665933,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2011_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2011,NAEP:mathematics:8:MRPCM:2011:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2013_NAEP_G8_MATH,WI,Wisconsin,2013,naep_g8_math_avg_score,288.745781,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2013_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2013,NAEP:mathematics:8:MRPCM:2013:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2015_NAEP_G8_MATH,WI,Wisconsin,2015,naep_g8_math_avg_score,289.077749,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2015_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2015,NAEP:mathematics:8:MRPCM:2015:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2017_NAEP_G8_MATH,WI,Wisconsin,2017,naep_g8_math_avg_score,288.143144,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2017_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2017,NAEP:mathematics:8:MRPCM:2017:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2019_NAEP_G8_MATH,WI,Wisconsin,2019,naep_g8_math_avg_score,288.660003,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2019_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2019,NAEP:mathematics:8:MRPCM:2019:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2022_NAEP_G8_MATH,WI,Wisconsin,2022,naep_g8_math_avg_score,281.139616,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2022_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2022,NAEP:mathematics:8:MRPCM:2022:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WI_2024_NAEP_G8_MATH,WI,Wisconsin,2024,naep_g8_math_avg_score,282.649634,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2024_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2024,NAEP:mathematics:8:MRPCM:2024:WI:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2000_NAEP_G8_MATH,WV,West Virginia,2000,naep_g8_math_avg_score,266.472370,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2000_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2000,NAEP:mathematics:8:MRPCM:2000:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2003_NAEP_G8_MATH,WV,West Virginia,2003,naep_g8_math_avg_score,270.770353,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2003_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2003,NAEP:mathematics:8:MRPCM:2003:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2005_NAEP_G8_MATH,WV,West Virginia,2005,naep_g8_math_avg_score,269.099493,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2005_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2005,NAEP:mathematics:8:MRPCM:2005:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2007_NAEP_G8_MATH,WV,West Virginia,2007,naep_g8_math_avg_score,270.084094,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2007_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2007,NAEP:mathematics:8:MRPCM:2007:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2009_NAEP_G8_MATH,WV,West Virginia,2009,naep_g8_math_avg_score,270.415766,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2009_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2009,NAEP:mathematics:8:MRPCM:2009:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2011_NAEP_G8_MATH,WV,West Virginia,2011,naep_g8_math_avg_score,273.263173,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2011_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2011,NAEP:mathematics:8:MRPCM:2011:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2013_NAEP_G8_MATH,WV,West Virginia,2013,naep_g8_math_avg_score,274.430135,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2013_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2013,NAEP:mathematics:8:MRPCM:2013:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2015_NAEP_G8_MATH,WV,West Virginia,2015,naep_g8_math_avg_score,271.450709,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2015_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2015,NAEP:mathematics:8:MRPCM:2015:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2017_NAEP_G8_MATH,WV,West Virginia,2017,naep_g8_math_avg_score,273.415854,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2017_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2017,NAEP:mathematics:8:MRPCM:2017:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2019_NAEP_G8_MATH,WV,West Virginia,2019,naep_g8_math_avg_score,272.349308,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2019_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2019,NAEP:mathematics:8:MRPCM:2019:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2022_NAEP_G8_MATH,WV,West Virginia,2022,naep_g8_math_avg_score,260.387466,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2022_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2022,NAEP:mathematics:8:MRPCM:2022:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WV_2024_NAEP_G8_MATH,WV,West Virginia,2024,naep_g8_math_avg_score,260.769078,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2024_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2024,NAEP:mathematics:8:MRPCM:2024:WV:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WY_2000_NAEP_G8_MATH,WY,Wyoming,2000,naep_g8_math_avg_score,275.572332,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2000_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2000,NAEP:mathematics:8:MRPCM:2000:WY:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
WY_2003_NAEP_G8_MATH,WY,Wyoming,2003,naep_g8_math_avg_score,283.503350,,NAEP scale score,NCES_NAEP,NAEP Data Service API,NAEP_API_2003_mathematics_8_MRPCM_2026-05-06,https://www.nationsreportcard.gov/Dataservice/GetAdhocData.aspx?type=data&subject=mathematics&grade=8&subscale=MRPCM&variable=TOTAL&jurisdiction=AL%2CAK%2CAZ%2CAR%2CCA%2CCO%2CCT%2CDE%2CFL%2CGA%2CHI%2CID%2CIL%2CIN%2CIA%2CKS%2CKY%2CLA%2CME%2CMD%2CMA%2CMI%2CMN%2CMS%2CMO%2CMT%2CNE%2CNV%2CNH%2CNJ%2CNM%2CNY%2CNC%2CND%2COH%2COK%2COR%2CPA%2CRI%2CSC%2CSD%2CTN%2CTX%2CUT%2CVT%2CVA%2CWA%2CWV%2CWI%2CWY&stattype=MN%3AMN&year=2003,NAEP:mathematics:8:MRPCM:2003:WY:R3,high,fully_comparable,NAEP state average score for TOTAL students; assessment cycles are non-annual.
